time,RCC_HMI,systemd,dbus-daemon,procbase_out.ou,mmcqd/1,systemd-udevd,dbus-monitor,systemctl,fc_bluetooth_ou,ccamediaplayer_,proctuner_out.o,procaudio_out.o,sshd,systemd-cgroups,systemd-readahe,fc_phone_out.ou,fc_phonebook_ou,fc_messaging_ou,spi0,fc_vehiclefuncm,EngMode,TactileTest,acl_tuner_out.o,dlt-daemon,udevadm,procdiagnosis_o,AudioManager,vd_early_out.ou,cat,ksoftirqd/0,mount,fc_engineeringm,acl_settings_ou,irq/66-2014000.,mkadc_testlink.,spi1,SSI32,mkadc_symlink.s,vd_devicemanage,LayerManagerSer,kworker/0:1H,procdimming_out,systemd-journal,kmodule_loader,fc_dataservices,modprobe,playerengine_ou,acl_phone_out.o,bluetoothservic,app_fcswupdate_,procinput_out.o,rcu_preempt,mediaengine_out,audio_master_ou,acl_media_out.o,procmw_out.out,climate_out.out,chown,acl_connectivit,vd_ipodauth_out,procdiaglog_out,acl_climate_out,kthreadd,automounter,fc_connect_out.,fc_alert_out.ou,chmod,trace_dlt_be,fc_cdplayer_out,fc_servicemanag,irq/63-2008000.,sh,fc_obc_out.out,csm_proc_out.ou,acl_obc_out.out,fc_hybrid_out.o,app_screentest_,network.sh,appcontrol_out.,connmand,fc_vpas_out.out,acl_parkingaid_,grep,displaymanager_,acl_audio_out.o,acl_drive_out.o,acl_update_out.,acl_hybrid_out.,modify_gpio_adc,fc_usb_out.out,fc_atb_out.out,rm,screencalibrati,acl_alert_out.o,fc_exportservic,usermanagement_,ecnr_out.out,fc_clock_out.ou,acl_speedcontro,swu_common_lcm_,Misc
56.75,0.04991136,0.00388914,0.06069168,0.02562498,0.00998634,0,0.05630226,0,0,0.01112898,0.02123472,0.00801372,0.00662346,0,0,0,0,0,0.01016148,0,0.08152212,0.01228026,0.0055455,0.00058398,0,0,0,0,0,0.00361506,0,0.0543732,0,0,0,0.0093798,0.00716958,0,0.00179754,0.00052446,0.00039418,0,0.03257064,0,0.00392022,0,0,0,0,0,0,0.00196734,0.00334668,0.00039432,0,0.00034716,0,0,0,0.00055488,0,0,0.0011079,0,0,0.00032016,0,0.0008751,0.0003822,0,0.00296754,0,0,0,0,0.0003993,0.00660564,0,0.00038736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035034,0,0,0,0,0,0,0.00467136,0.00451098
57,0.0325845,0,0,0.00041406,0,0,0,0,0,0.00968004,0.01893762,0.01120584,0.00537858,0,0,0,0,0,0.00746706,0.00040152,0.0001752,0.00016812,0.00833112,0,0,0.0003966,0,0,0,0.0011997,0,0,0,0,0,0.00287346,0.00409542,0,0,0,0,0.00077526,0,0,0,0,0,0.00034158,0,0,0,0.00028224,0.00356982,0,0,0,0.000357,0,0,0,0,0,0.00056538,0,0,0,0,0,0,0,0.00213288,0,0,0.00044334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033504,0,0,0,0,0.00440778
57.25,0.03353616,0,0,0.00038712,0,0,0,0,0,0.01080408,0.01683738,0.00527226,0.00459504,0,0,0.001029,0,0,0.0040404,0,0.00015216,0.00017754,0.00618612,0,0,0,0,0.00096798,0,0.00106716,0,0,0,0,0,0.00553176,0.00299358,0,0,0,0,0,0,0,0,0,0,0.00033072,0.0019725,0,0.0006948,0.00061344,0.00329502,0,0.00035568,0.00324294,0,0,0.0003018,0,0,0,0.0019611,0,0.00067038,0,0,0,0,0.00032226,0.00171618,0,0.00033522,0,0,0,0,0,0,0,0,0,0,0.00039156,0,0,0,0,0,0.0003924,0,0,0,0,0,0,0.00030492,0,0,0,0.00428226
57.5,0.03354216,0,0,0,0,0,0,0,0,0.00979674,0.01688748,0.00260442,0.00906198,0,0,0,0,0,0.0035436,0,0.00018264,0.00017532,0.00580146,0.00044412,0,0,0,0,0,0.00165006,0,0,0,0,0,0.00259086,0.00292554,0,0.00312768,0,0,0,0,0,0,0,0,0,0,0,0,0.00025878,0.0036801,0,0,0,0,0,0,0,0,0,0.00093138,0,0,0,0,0,0,0,0.00094026,0,0,0,0,0,0,0,0,0,0.00038394,0,0,0.00032514,0,0,0,0,0,0,0,0,0.0003711,0,0.00050118,0,0,0,0,0,0.00355044
57.75,0.03927306,0.00211794,0.00424272,0.03116304,0.02090256,0,0.00448392,0,0,0.01723306,0.02241546,0.00672804,0.00415926,0,0,0,0,0,0.00861444,0,0.00016182,0.0001551,0.00836826,0,0,0,0,0.00039588,0,0.00504318,0,0.00041028,0,0,0,0.0128154,0.0074001,0,0,0,0.00130734,0,0,0,0.02222016,0,0,0,0,0,0,0.00158652,0.00765192,0.00033582,0,0.00033096,0,0,0,0,0,0,0.00503898,0,0,0.00031362,0,0,0.00036474,0,0.00292224,0,0,0,0,0.00037998,0,0,0.00036132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031518,0,0,0,0,0,0,0,0.00417612
58,0.03626904,0,0,0.0003966,0,0,0,0,0,0.01035122,0.02576568,0.00477114,0.00624624,0,0,0,0,0,0.00786042,0.00036372,0.00018144,0.0001689,0.00912702,0,0,0.00041622,0,0,0,0.00138168,0,0,0,0,0,0.0026418,0.00457674,0,0,0,0,0.00077064,0,0,0,0,0,0,0,0,0,0.00015618,0.00327414,0,0,0,0.00037848,0,0,0,0,0,0.00021888,0,0,0,0,0,0,0,0.00243564,0,0,0.00045132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033102,0,0,0,0,0.00518304
58.25,0.0338874,0,0,0.01248018,0,0,0,0,0,0.00989346,0.00959508,0.00615084,0.00555066,0,0,0.00033204,0,0,0.00467292,0,0.00016764,0.0001725,0.00896604,0,0,0,0,0,0,0.00180078,0,0,0,0,0,0.00138786,0.00227826,0,0,0,0,0,0,0,0,0,0,0.00032274,0,0,0.00032568,0.000456,0.00365214,0,0.00036486,0.00104742,0,0,0.00129168,0,0,0,0,0,0.00028458,0,0,0,0,0.00069438,0.00217992,0,0.0003438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035046,0,0,0,0,0,0,0.00071616,0,0,0,0.00250326
58.5,0.03438876,0,0,0.00065262,0,0,0,0,0,0.009651,0.0172653,0.0047019,0.0097746,0,0,0,0,0,0.00219312,0.00029922,0.0001836,0.00017754,0.00464886,0.00042672,0,0.0003225,0.00031956,0.00130764,0,0.00245166,0,0.00039978,0,0,0,0.003075,0.00184788,0,0.00315282,0,0,0.00046722,0,0,0,0,0,0,0,0,0,0.00107478,0.0032103,0.0005241,0.00035628,0.00032676,0.00038238,0,0,0,0,0,0.00036864,0,0,0.00030264,0,0,0.00040896,0,0.0006522,0,0.00049176,0,0,0.00039522,0,0,0.00049536,0,0.00073752,0,0,0.00033042,0,0,0,0,0,0.00044226,0,0,0,0,0.00074646,0.0003075,0,0,0,0,0.00414828
58.75,0.0352509,0.00197772,0,0.01956918,0,0.12263178,0,0,0,0.01058946,0.02288208,0.00710286,0.00516486,0,0,0,0,0,0.00763974,0,0.00035082,0.00016956,0.00792738,0,0,0,0,0,0,0.00419388,0,0.00037956,0,0,0,0.01201602,0.00668238,0,0.00151746,0,0,0,0,0,0,0,0,0,0,0,0.00054258,0.00145038,0.00381126,0.00049842,0,0.00033894,0,0,0,0,0,0,0.00113586,0,0,0.00029778,0,0,0.00033642,0,0.00191064,0,0,0,0,0.00038898,0,0,0.0003576,0.00131718,0,0,0,0,0,0,0,0,0,0,0,0,0.00049008,0,0,0,0,0,0,0,0.00424416
59,0.0346362,0,0,0.00040632,0,0,0,0,0,0.01001532,0.01848282,0.01235508,0.00607158,0,0,0,0,0,0.00675642,0.00038598,0.00014652,0.00017922,0.00824304,0,0,0.00041526,0,0,0,0.0023103,0,0,0,0,0,0.0026784,0.00376296,0,0,0,0,0.00078336,0,0,0,0,0,0.00038454,0,0,0,0.00060534,0.00304848,0,0,0,0.00035586,0,0,0,0,0,0.00030222,0,0,0,0,0,0,0,0.00202038,0,0,0.00044832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003795,0,0,0,0,0.00465264
59.25,0.03228354,0,0,0,0,0,0,0,0,0.00986424,0.0195753,0.00458646,0.00402084,0,0,0.00074556,0,0,0.00435108,0,0.00017634,0.00018006,0.00792312,0,0,0,0,0.0009609,0,0.00090702,0,0,0,0,0,0.0039327,0.00330612,0,0,0,0,0,0,0,0,0,0,0.00031668,0.00208308,0,0.00070068,0.00057444,0.00337548,0,0.0003675,0.00102192,0,0,0.00034236,0,0,0,0.0021729,0,0.00066402,0,0,0,0,0.00031656,0.00138,0,0.00034116,0,0,0,0,0,0,0,0,0,0,0.00036432,0,0,0,0,0,0.00054606,0,0,0,0,0,0,0.00030738,0,0,0,0.00304116
59.5,0.0320574,0,0,0,0,0,0,0,0,0.0101304,0.00613548,0.00347802,0.00819828,0,0,0,0,0,0.00209772,0,0.00017274,0.00015906,0.00406302,0.00043608,0,0,0,0.00037092,0,0.0025776,0,0,0,0,0,0,0.0008577,0,0.00441486,0,0,0,0,0,0,0,0,0,0,0,0,0.00029436,0.00322446,0,0,0,0,0,0,0,0,0,0.00030726,0,0,0,0,0,0,0,0.00063258,0,0,0,0,0,0,0,0,0,0.00038982,0,0,0.00031494,0,0,0,0,0,0,0,0,0.0003561,0,0.00039138,0,0,0,0,0,0.003096
59.75,0.03831852,0.00386214,0.0037263,0.01541748,0.01925802,0,0.00541044,0,0,0.0174078,0.01754994,0.00575394,0.00514086,0,0,0,0,0,0.0047733,0,0.0001941,0.00018054,0.02689356,0,0,0,0,0,0,0.00355392,0,0.00039822,0,0,0,0.01351482,0.0065334,0,0,0,0.00114678,0.00055116,0,0,0.02023284,0,0,0,0,0,0,0.00114156,0.00722364,0.00036192,0,0.0003585,0,0,0,0,0,0,0.00498456,0,0,0.00028968,0,0,0.00032478,0,0.00132708,0,0,0,0,0.00037368,0,0,0.00035742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000321,0,0,0,0,0,0,0,0.0073437
